image_name,slice_index,keep
image_0001020_crop_0000014.png,3,1
image_0001020_crop_0000022.png,1,1
image_0001020_crop_0000022.png,2,1
image_0001022_crop_0000002.png,1,1
image_0001022_crop_0000002.png,2,1
image_0001022_crop_0000003.png,1,1
image_0001022_crop_0000003.png,2,1
image_0001022_crop_0000005.png,1,1
image_0001022_crop_0000005.png,2,1
image_0001022_crop_0000005.png,3,1
image_0001031_crop_0000002.png,1,1
image_0001031_crop_0000002.png,2,1
image_0001031_crop_0000003.png,1,1
image_0001031_crop_0000003.png,2,1
image_0001031_crop_0000004.png,1,1
image_0001031_crop_0000004.png,2,1
image_0001034_crop_0000001.png,1,1
image_0001034_crop_0000001.png,2,1
image_0001034_crop_0000001.png,3,1
image_0001034_crop_0000004.png,1,0
image_0001034_crop_0000004.png,2,1
image_0001034_crop_0000004.png,3,1
image_0001034_crop_0000006.png,1,1
image_0001034_crop_0000006.png,2,1
image_0001034_crop_0000007.png,1,1
image_0001034_crop_0000007.png,2,0
image_0001034_crop_0000007.png,3,1
image_0001034_crop_0000009.png,1,1
image_0001034_crop_0000009.png,2,1
image_0001045_crop_0000001.png,1,1
image_0001045_crop_0000001.png,2,1
image_0001045_crop_0000002.png,1,1
image_0001045_crop_0000002.png,2,1
image_0001045_crop_0000003.png,1,0
image_0001045_crop_0000003.png,2,0
image_0001045_crop_0000003.png,3,1
image_0001049_crop_0000001.png,1,1
image_0001049_crop_0000001.png,2,1
image_0001049_crop_0000001.png,3,1
image_0001049_crop_0000001.png,4,0
image_0001051_crop_0000002.png,1,1
image_0001051_crop_0000002.png,2,1
image_0001051_crop_0000004.png,1,1
image_0001051_crop_0000004.png,2,1
image_0001051_crop_0000005.png,1,0
image_0001051_crop_0000005.png,2,1
image_0001051_crop_0000006.png,1,0
image_0001051_crop_0000006.png,2,0
image_0001051_crop_0000007.png,1,1
image_0001051_crop_0000007.png,2,1
image_0001051_crop_0000008.png,1,1
image_0001051_crop_0000008.png,2,1
image_0001051_crop_0000009.png,1,1
image_0001051_crop_0000009.png,2,1
image_0001051_crop_0000010.png,1,1
image_0001051_crop_0000010.png,2,1
image_0001051_crop_0000012.png,1,1
image_0001051_crop_0000012.png,2,1
image_0001059_crop_0000001.png,1,1
image_0001059_crop_0000001.png,2,1
image_0001060_crop_0000001.png,1,1
image_0001060_crop_0000001.png,2,1
image_0001060_crop_0000001.png,3,1
image_0001060_crop_0000006.png,1,1
image_0001060_crop_0000006.png,2,0
image_0001060_crop_0000007.png,1,1
image_0001060_crop_0000007.png,2,1
image_0001063_crop_0000001.png,1,1
image_0001063_crop_0000001.png,2,1
image_0001063_crop_0000003.png,1,1
image_0001063_crop_0000003.png,2,1
image_0001063_crop_0000008.png,1,1
image_0001063_crop_0000008.png,2,1
image_0001063_crop_0000009.png,1,1
image_0001063_crop_0000009.png,2,1
image_0001063_crop_0000010.png,1,1
image_0001063_crop_0000010.png,2,1
image_0001063_crop_0000012.png,1,1
image_0001063_crop_0000012.png,2,1
image_0001064_crop_0000001.png,1,1
image_0001064_crop_0000001.png,2,1
image_0001064_crop_0000002.png,1,0
image_0001064_crop_0000002.png,2,0
image_0001064_crop_0000003.png,1,1
image_0001064_crop_0000003.png,2,1
image_0001064_crop_0000003.png,3,1
image_0001066_crop_0000001.png,1,1
image_0001066_crop_0000001.png,2,1
image_0001066_crop_0000002.png,1,1
image_0001066_crop_0000002.png,2,1
image_0001066_crop_0000002.png,3,1
image_0001066_crop_0000003.png,1,1
image_0001066_crop_0000003.png,2,1
image_0001066_crop_0000003.png,3,1
image_0001066_crop_0000005.png,1,1
image_0001066_crop_0000005.png,2,1
image_0001066_crop_0000005.png,3,1
image_0001066_crop_0000007.png,1,1
image_0001066_crop_0000007.png,2,1
image_0001066_crop_0000007.png,3,1
image_0001066_crop_0000007.png,4,1
image_0001066_crop_0000009.png,1,1
image_0001066_crop_0000009.png,2,1
image_0001066_crop_0000009.png,3,1
image_0001066_crop_0000009.png,4,1
image_0001066_crop_0000010.png,1,1
image_0001066_crop_0000010.png,2,1
image_0001070_crop_0000003.png,1,1
image_0001070_crop_0000003.png,2,1
image_0001070_crop_0000004.png,1,1
image_0001070_crop_0000004.png,2,1
image_0001070_crop_0000008.png,1,1
image_0001070_crop_0000008.png,2,1
image_0001070_crop_0000010.png,1,1
image_0001070_crop_0000010.png,2,1
image_0001070_crop_0000011.png,1,1
image_0001070_crop_0000011.png,2,1
image_0001071_crop_0000003.png,1,1
image_0001071_crop_0000003.png,2,1
image_0001071_crop_0000003.png,3,1
image_0001071_crop_0000005.png,1,0
image_0001071_crop_0000005.png,2,0
image_0001071_crop_0000006.png,1,1
image_0001071_crop_0000006.png,2,1
image_0001071_crop_0000007.png,1,1
image_0001071_crop_0000007.png,2,1
image_0001071_crop_0000007.png,3,1
image_0001072_crop_0000003.png,1,1
image_0001072_crop_0000003.png,2,1
image_0001072_crop_0000003.png,3,1
image_0001073_crop_0000001.png,1,1
image_0001073_crop_0000001.png,2,1
image_0001073_crop_0000001.png,3,1
image_0001073_crop_0000002.png,1,1
image_0001073_crop_0000002.png,2,1
image_0001073_crop_0000002.png,3,1
image_0001073_crop_0000002.png,4,1
image_0001073_crop_0000002.png,5,1
image_0001073_crop_0000003.png,1,1
image_0001073_crop_0000003.png,2,1
image_0001073_crop_0000003.png,3,1
image_0001073_crop_0000003.png,4,1
image_0001073_crop_0000003.png,5,1
image_0001073_crop_0000003.png,6,1
image_0001073_crop_0000004.png,1,1
image_0001073_crop_0000004.png,2,1
image_0001073_crop_0000004.png,3,1
image_0001073_crop_0000004.png,4,1
image_0001073_crop_0000005.png,1,1
image_0001073_crop_0000005.png,2,1
image_0001073_crop_0000005.png,3,1
image_0001073_crop_0000005.png,4,1
image_0001073_crop_0000005.png,5,1
image_0001075_crop_0000002.png,1,1
image_0001075_crop_0000002.png,2,1
image_0001075_crop_0000003.png,1,1
image_0001075_crop_0000003.png,2,1
image_0001075_crop_0000004.png,1,1
image_0001075_crop_0000004.png,2,1
image_0001083_crop_0000001.png,1,1
image_0001083_crop_0000001.png,2,1
image_0001083_crop_0000001.png,3,1
image_0001083_crop_0000002.png,1,0
image_0001083_crop_0000002.png,2,0
image_0001083_crop_0000006.png,1,1
image_0001083_crop_0000006.png,2,1
image_0001083_crop_0000006.png,3,1
image_0001083_crop_0000006.png,4,1
image_0001083_crop_0000010.png,1,0
image_0001083_crop_0000010.png,2,0
image_0001083_crop_0000010.png,3,0
image_0001083_crop_0000010.png,4,0
image_0001085_crop_0000006.png,1,0
image_0001085_crop_0000006.png,2,0
image_0001087_crop_0000003.png,1,1
image_0001087_crop_0000003.png,2,1
image_0001087_crop_0000003.png,3,1
image_0001087_crop_0000004.png,1,1
image_0001087_crop_0000004.png,2,1
image_0001087_crop_0000004.png,3,1
image_0001088_crop_0000001.png,1,1
image_0001088_crop_0000001.png,2,1
image_0001088_crop_0000001.png,3,1
image_0001088_crop_0000001.png,4,1
image_0001089_crop_0000001.png,1,1
image_0001089_crop_0000001.png,2,1
image_0001089_crop_0000001.png,3,1
image_0001089_crop_0000002.png,1,1
image_0001089_crop_0000002.png,2,1
image_0001095_crop_0000001.png,1,1
image_0001095_crop_0000001.png,2,1
image_0001095_crop_0000001.png,3,1
image_0001095_crop_0000001.png,4,1
image_0001095_crop_0000003.png,1,1
image_0001095_crop_0000003.png,2,1
image_0001095_crop_0000003.png,3,1
image_0001095_crop_0000003.png,4,1
image_0001095_crop_0000004.png,1,1
image_0001095_crop_0000004.png,2,1
image_0001095_crop_0000005.png,1,1
image_0001095_crop_0000005.png,2,0
image_0001095_crop_0000006.png,1,1
image_0001095_crop_0000006.png,2,1
image_0001095_crop_0000007.png,1,1
image_0001095_crop_0000007.png,2,1
image_0001095_crop_0000007.png,3,1
image_0001097_crop_0000002.png,1,1
image_0001097_crop_0000002.png,2,1
image_0001097_crop_0000002.png,3,1
image_0001097_crop_0000004.png,1,1
image_0001097_crop_0000004.png,2,1
image_0001097_crop_0000004.png,3,1
image_0001097_crop_0000006.png,1,1
image_0001097_crop_0000006.png,2,1
image_0001097_crop_0000006.png,3,1
image_0001097_crop_0000009.png,1,0
image_0001097_crop_0000009.png,2,0
image_0001098_crop_0000006.png,1,1
image_0001098_crop_0000006.png,2,1
image_0001098_crop_0000007.png,1,1
image_0001098_crop_0000007.png,2,1
image_0001098_crop_0000008.png,1,1
image_0001098_crop_0000008.png,2,1
image_0001098_crop_0000009.png,1,0
image_0001098_crop_0000009.png,2,1
image_0001098_crop_0000010.png,1,1
image_0001098_crop_0000010.png,2,1
image_0001098_crop_0000011.png,1,1
image_0001098_crop_0000011.png,2,1
image_0001099_crop_0000001.png,1,0
image_0001099_crop_0000001.png,2,0
image_0001099_crop_0000005.png,1,0
image_0001099_crop_0000005.png,2,0
image_0001100_crop_0000001.png,1,1
image_0001100_crop_0000001.png,2,1
image_0001100_crop_0000002.png,1,1
image_0001100_crop_0000002.png,2,1
image_0001100_crop_0000003.png,1,1
image_0001100_crop_0000003.png,2,1
image_0001100_crop_0000004.png,1,1
image_0001100_crop_0000004.png,2,1
image_0001102_crop_0000001.png,1,1
image_0001102_crop_0000001.png,2,1
image_0001102_crop_0000002.png,1,1
image_0001102_crop_0000002.png,2,1
image_0001102_crop_0000002.png,3,1
image_0001102_crop_0000003.png,1,0
image_0001102_crop_0000003.png,2,0
image_0001103_crop_0000001.png,1,1
image_0001103_crop_0000001.png,2,1
image_0001103_crop_0000001.png,3,1
image_0001103_crop_0000001.png,4,1
image_0001103_crop_0000001.png,5,1
image_0001103_crop_0000001.png,6,1
image_0001103_crop_0000003.png,1,1
image_0001103_crop_0000003.png,2,1
image_0001103_crop_0000004.png,1,1
image_0001103_crop_0000004.png,2,0
image_0001106_crop_0000001.png,1,1
image_0001106_crop_0000001.png,2,1
image_0001106_crop_0000002.png,1,1
image_0001106_crop_0000002.png,2,1
image_0001106_crop_0000002.png,3,1
image_0001108_crop_0000001.png,1,1
image_0001108_crop_0000001.png,2,1
image_0001108_crop_0000002.png,1,1
image_0001108_crop_0000002.png,2,1
image_0001109_crop_0000002.png,1,1
image_0001109_crop_0000002.png,2,1
image_0001109_crop_0000003.png,1,1
image_0001109_crop_0000003.png,2,1
image_0001109_crop_0000004.png,1,0
image_0001109_crop_0000004.png,2,1
image_0001109_crop_0000005.png,1,1
image_0001109_crop_0000005.png,2,1
image_0001110_crop_0000001.png,1,1
image_0001110_crop_0000001.png,2,1
image_0001111_crop_0000002.png,1,1
image_0001111_crop_0000002.png,2,1
image_0001111_crop_0000003.png,1,1
image_0001111_crop_0000003.png,2,1
image_0001114_crop_0000001.png,1,1
image_0001114_crop_0000001.png,2,0
image_0001114_crop_0000001.png,3,1
image_0001114_crop_0000001.png,4,1
image_0001114_crop_0000002.png,1,1
image_0001114_crop_0000002.png,2,1
image_0001114_crop_0000002.png,3,1
image_0001114_crop_0000002.png,4,1
image_0001114_crop_0000005.png,1,1
image_0001114_crop_0000005.png,2,1
image_0001114_crop_0000006.png,1,1
image_0001114_crop_0000006.png,2,1
image_0001114_crop_0000007.png,1,1
image_0001114_crop_0000007.png,2,1
image_0001115_crop_0000002.png,1,1
image_0001115_crop_0000002.png,2,1
image_0001115_crop_0000002.png,3,1
image_0001115_crop_0000002.png,4,1
image_0001115_crop_0000005.png,1,1
image_0001115_crop_0000005.png,2,1
image_0001115_crop_0000006.png,1,1
image_0001115_crop_0000006.png,2,1
image_0001115_crop_0000007.png,1,0
image_0001115_crop_0000007.png,2,1
image_0001115_crop_0000009.png,1,1
image_0001115_crop_0000009.png,2,1
image_0001115_crop_0000010.png,1,1
image_0001115_crop_0000010.png,2,1
image_0001115_crop_0000011.png,1,1
image_0001115_crop_0000011.png,2,1
image_0001115_crop_0000012.png,1,1
image_0001115_crop_0000012.png,2,1
image_0001115_crop_0000012.png,3,1
image_0001115_crop_0000012.png,4,1
image_0001117_crop_0000002.png,1,1
image_0001117_crop_0000002.png,2,1
image_0001117_crop_0000003.png,1,1
image_0001117_crop_0000003.png,2,1
image_0001117_crop_0000004.png,1,1
image_0001117_crop_0000004.png,2,1
image_0001118_crop_0000001.png,1,1
image_0001118_crop_0000001.png,2,1
image_0001118_crop_0000004.png,1,0
image_0001118_crop_0000004.png,2,0
image_0001118_crop_0000006.png,1,0
image_0001118_crop_0000006.png,2,1
image_0001118_crop_0000006.png,3,1
image_0001118_crop_0000008.png,1,0
image_0001118_crop_0000008.png,2,0
image_0001118_crop_0000009.png,1,0
image_0001118_crop_0000009.png,2,0
image_0001118_crop_0000009.png,3,1
image_0001118_crop_0000010.png,1,1
image_0001118_crop_0000010.png,2,1
image_0001118_crop_0000013.png,1,0
image_0001118_crop_0000013.png,2,0
image_0001124_crop_0000001.png,1,1
image_0001124_crop_0000001.png,2,1
image_0001124_crop_0000001.png,3,1
image_0001124_crop_0000001.png,4,1
image_0001124_crop_0000002.png,1,1
image_0001124_crop_0000002.png,2,1
image_0001124_crop_0000003.png,1,1
image_0001124_crop_0000003.png,2,1
image_0001125_crop_0000001.png,1,0
image_0001125_crop_0000001.png,2,1
image_0001125_crop_0000002.png,1,0
image_0001125_crop_0000002.png,2,1
image_0001125_crop_0000003.png,1,0
image_0001125_crop_0000003.png,2,1
image_0001125_crop_0000003.png,3,1
image_0001125_crop_0000004.png,1,1
image_0001125_crop_0000004.png,2,1
image_0001125_crop_0000004.png,3,1
image_0001125_crop_0000005.png,1,0
image_0001125_crop_0000005.png,2,0
image_0001125_crop_0000005.png,3,1
image_0001125_crop_0000005.png,4,0
image_0001125_crop_0000006.png,1,1
image_0001125_crop_0000006.png,2,1
image_0001125_crop_0000006.png,3,0
image_0001125_crop_0000007.png,1,1
image_0001125_crop_0000007.png,2,1
image_0001125_crop_0000007.png,3,1
image_0001125_crop_0000008.png,1,0
image_0001125_crop_0000008.png,2,0
image_0001125_crop_0000009.png,1,0
image_0001125_crop_0000009.png,2,0
image_0001125_crop_0000010.png,1,0
image_0001125_crop_0000010.png,2,1
image_0001126_crop_0000003.png,1,1
image_0001126_crop_0000003.png,2,1
image_0001126_crop_0000004.png,1,0
image_0001126_crop_0000004.png,2,1
image_0001126_crop_0000006.png,1,1
image_0001126_crop_0000006.png,2,1
image_0001126_crop_0000007.png,1,0
image_0001126_crop_0000007.png,2,0
image_0001126_crop_0000007.png,3,0
image_0001126_crop_0000007.png,4,0
image_0001128_crop_0000003.png,1,1
image_0001128_crop_0000003.png,2,1
image_0001128_crop_0000004.png,1,1
image_0001128_crop_0000004.png,2,1
image_0001128_crop_0000005.png,1,1
image_0001128_crop_0000005.png,2,1
image_0001128_crop_0000007.png,1,1
image_0001128_crop_0000007.png,2,1
image_0001128_crop_0000008.png,1,1
image_0001128_crop_0000008.png,2,1
image_0001129_crop_0000005.png,1,1
image_0001129_crop_0000005.png,2,1
image_0001130_crop_0000003.png,1,0
image_0001130_crop_0000003.png,2,1
image_0001130_crop_0000003.png,3,1
image_0001132_crop_0000001.png,1,1
image_0001132_crop_0000001.png,2,1
image_0001132_crop_0000003.png,1,0
image_0001132_crop_0000003.png,2,0
image_0001134_crop_0000001.png,1,1
image_0001134_crop_0000001.png,2,1
image_0001135_crop_0000001.png,1,1
image_0001135_crop_0000001.png,2,1
image_0001135_crop_0000002.png,1,1
image_0001135_crop_0000002.png,2,1
image_0001135_crop_0000002.png,3,1
image_0001135_crop_0000003.png,1,1
image_0001135_crop_0000003.png,2,1
image_0001135_crop_0000004.png,1,1
image_0001135_crop_0000004.png,2,1
image_0001135_crop_0000004.png,3,0
image_0001135_crop_0000006.png,1,1
image_0001135_crop_0000006.png,2,1
image_0001135_crop_0000007.png,1,1
image_0001135_crop_0000007.png,2,1
image_0001136_crop_0000004.png,1,1
image_0001136_crop_0000004.png,2,1
image_0001136_crop_0000005.png,1,1
image_0001136_crop_0000005.png,2,1
image_0001136_crop_0000005.png,3,1
image_0001137_crop_0000001.png,1,1
image_0001137_crop_0000001.png,2,1
image_0001137_crop_0000001.png,3,1
image_0001137_crop_0000001.png,4,1
image_0001137_crop_0000001.png,5,1
image_0001137_crop_0000002.png,1,1
image_0001137_crop_0000002.png,2,1
image_0001137_crop_0000002.png,3,1
image_0001137_crop_0000003.png,1,1
image_0001137_crop_0000003.png,2,1
image_0001137_crop_0000004.png,1,1
image_0001137_crop_0000004.png,2,1
image_0001138_crop_0000003.png,1,1
image_0001138_crop_0000003.png,2,1
image_0001138_crop_0000007.png,1,1
image_0001138_crop_0000007.png,2,1
image_0001139_crop_0000003.png,1,0
image_0001139_crop_0000003.png,2,0
image_0001139_crop_0000006.png,1,0
image_0001139_crop_0000006.png,2,0
image_0001140_crop_0000005.png,1,1
image_0001140_crop_0000005.png,2,1
image_0001140_crop_0000005.png,3,1
image_0001140_crop_0000007.png,1,1
image_0001140_crop_0000007.png,2,1
image_0001143_crop_0000001.png,1,1
image_0001143_crop_0000001.png,2,1
image_0001143_crop_0000001.png,3,1
image_0001143_crop_0000001.png,4,1
image_0001143_crop_0000002.png,1,1
image_0001143_crop_0000002.png,2,1
image_0001144_crop_0000002.png,1,1
image_0001144_crop_0000002.png,2,1
image_0001144_crop_0000005.png,1,1
image_0001144_crop_0000005.png,2,1
image_0001147_crop_0000003.png,1,0
image_0001147_crop_0000003.png,2,0
image_0001148_crop_0000001.png,1,1
image_0001148_crop_0000001.png,2,1
image_0001148_crop_0000001.png,3,1
image_0001148_crop_0000002.png,1,1
image_0001148_crop_0000002.png,2,1
image_0001148_crop_0000003.png,1,1
image_0001148_crop_0000003.png,2,1
image_0001148_crop_0000003.png,3,1
image_0001148_crop_0000004.png,1,1
image_0001148_crop_0000004.png,2,1
image_0001151_crop_0000001.png,1,1
image_0001151_crop_0000001.png,2,1
image_0001156_crop_0000002.png,1,0
image_0001156_crop_0000002.png,2,0
image_0001156_crop_0000002.png,3,0
image_0001156_crop_0000004.png,1,1
image_0001156_crop_0000004.png,2,1
image_0001156_crop_0000004.png,3,1
image_0001156_crop_0000004.png,4,1
image_0001156_crop_0000006.png,1,1
image_0001156_crop_0000006.png,2,1
image_0001156_crop_0000007.png,1,1
image_0001156_crop_0000007.png,2,1
image_0001156_crop_0000010.png,1,0
image_0001156_crop_0000010.png,2,0
image_0001156_crop_0000010.png,3,1
image_0001156_crop_0000010.png,4,0
image_0001156_crop_0000011.png,1,0
image_0001156_crop_0000011.png,2,0
image_0001156_crop_0000013.png,1,1
image_0001156_crop_0000013.png,2,1
image_0001165_crop_0000001.png,1,0
image_0001165_crop_0000001.png,2,0
image_0001165_crop_0000004.png,1,1
image_0001165_crop_0000004.png,2,1
image_0001165_crop_0000005.png,1,1
image_0001165_crop_0000005.png,2,1
image_0001165_crop_0000006.png,1,1
image_0001165_crop_0000006.png,2,1
image_0001166_crop_0000001.png,1,1
image_0001166_crop_0000001.png,2,1
image_0001166_crop_0000001.png,3,1
image_0001166_crop_0000001.png,4,1
image_0001166_crop_0000002.png,1,1
image_0001166_crop_0000002.png,2,1
image_0001166_crop_0000002.png,3,1
image_0001166_crop_0000003.png,1,1
image_0001166_crop_0000003.png,2,1
image_0001166_crop_0000004.png,1,1
image_0001166_crop_0000004.png,2,1
image_0001166_crop_0000005.png,1,0
image_0001166_crop_0000005.png,2,1
image_0001167_crop_0000001.png,1,0
image_0001167_crop_0000001.png,2,1
image_0001167_crop_0000002.png,1,1
image_0001167_crop_0000002.png,2,1
image_0001167_crop_0000004.png,1,1
image_0001167_crop_0000004.png,2,1
image_0001167_crop_0000004.png,3,1
image_0001172_crop_0000001.png,1,1
image_0001172_crop_0000001.png,2,1
image_0001172_crop_0000001.png,3,1
image_0001172_crop_0000004.png,1,1
image_0001172_crop_0000004.png,2,1
image_0001172_crop_0000004.png,3,1
image_0001173_crop_0000001.png,1,1
image_0001173_crop_0000001.png,2,1
image_0001173_crop_0000001.png,3,1
image_0001173_crop_0000003.png,1,1
image_0001173_crop_0000003.png,2,1
image_0001173_crop_0000003.png,3,1
image_0001173_crop_0000003.png,4,1
image_0001173_crop_0000004.png,1,1
image_0001173_crop_0000004.png,2,1
image_0001173_crop_0000004.png,3,1
image_0001173_crop_0000005.png,1,1
image_0001173_crop_0000005.png,2,1
image_0001177_crop_0000001.png,1,0
image_0001177_crop_0000001.png,2,0
image_0001177_crop_0000003.png,1,0
image_0001177_crop_0000003.png,2,0
image_0001177_crop_0000004.png,1,0
image_0001177_crop_0000004.png,2,0
image_0001177_crop_0000005.png,1,0
image_0001177_crop_0000005.png,2,0
image_0001177_crop_0000006.png,1,0
image_0001177_crop_0000006.png,2,0
image_0001178_crop_0000001.png,1,1
image_0001178_crop_0000001.png,2,1
image_0001178_crop_0000002.png,1,1
image_0001178_crop_0000002.png,2,1
image_0001178_crop_0000002.png,3,1
image_0001178_crop_0000005.png,1,1
image_0001178_crop_0000005.png,2,1
image_0001178_crop_0000007.png,1,0
image_0001178_crop_0000007.png,2,0
image_0001178_crop_0000008.png,1,1
image_0001178_crop_0000008.png,2,1
image_0001178_crop_0000009.png,1,1
image_0001178_crop_0000009.png,2,1
image_0001178_crop_0000010.png,1,1
image_0001178_crop_0000010.png,2,0
image_0001178_crop_0000010.png,3,1
image_0001180_crop_0000003.png,1,1
image_0001180_crop_0000003.png,2,1
image_0001180_crop_0000003.png,3,1
image_0001180_crop_0000003.png,4,1
image_0001180_crop_0000003.png,5,1
image_0001180_crop_0000006.png,1,1
image_0001180_crop_0000006.png,2,1
image_0001180_crop_0000006.png,3,1
image_0001180_crop_0000006.png,4,1
image_0001181_crop_0000001.png,1,1
image_0001181_crop_0000001.png,2,1
image_0001181_crop_0000001.png,3,1
image_0001181_crop_0000002.png,1,1
image_0001181_crop_0000002.png,2,1
image_0001181_crop_0000002.png,3,1
image_0001181_crop_0000003.png,1,1
image_0001181_crop_0000003.png,2,1
image_0001181_crop_0000003.png,3,1
image_0001181_crop_0000004.png,1,1
image_0001181_crop_0000004.png,2,1
image_0001181_crop_0000004.png,3,1
image_0001183_crop_0000002.png,1,0
image_0001183_crop_0000002.png,2,0
image_0001183_crop_0000002.png,3,0
image_0001183_crop_0000003.png,1,0
image_0001183_crop_0000003.png,2,0
image_0001183_crop_0000004.png,1,0
image_0001183_crop_0000004.png,2,0
image_0001183_crop_0000006.png,1,0
image_0001183_crop_0000006.png,2,0
image_0001183_crop_0000007.png,1,0
image_0001183_crop_0000007.png,2,0
image_0001183_crop_0000007.png,3,0
image_0001183_crop_0000008.png,1,0
image_0001183_crop_0000008.png,2,0
image_0001183_crop_0000009.png,1,0
image_0001183_crop_0000009.png,2,0
image_0001183_crop_0000010.png,1,1
image_0001183_crop_0000010.png,2,0
image_0001184_crop_0000002.png,1,1
image_0001184_crop_0000002.png,2,1
image_0001184_crop_0000002.png,3,1
image_0001184_crop_0000002.png,4,1
image_0001184_crop_0000002.png,5,1
image_0001184_crop_0000002.png,6,1
image_0001184_crop_0000002.png,7,1
image_0001184_crop_0000003.png,1,1
image_0001184_crop_0000003.png,2,1
image_0001184_crop_0000003.png,3,1
image_0001184_crop_0000003.png,4,1
image_0001184_crop_0000003.png,5,1
image_0001184_crop_0000003.png,6,1
image_0001184_crop_0000003.png,7,1
image_0001184_crop_0000009.png,1,1
image_0001184_crop_0000009.png,2,1
image_0001184_crop_0000009.png,3,1
image_0001184_crop_0000009.png,4,1
image_0001184_crop_0000009.png,5,1
image_0001185_crop_0000001.png,1,1
image_0001185_crop_0000001.png,2,1
image_0001187_crop_0000004.png,1,0
image_0001187_crop_0000004.png,2,0
image_0001187_crop_0000005.png,1,0
image_0001187_crop_0000005.png,2,0
image_0001188_crop_0000003.png,1,1
image_0001188_crop_0000003.png,2,1
image_0001188_crop_0000005.png,1,1
image_0001188_crop_0000005.png,2,1
image_0001188_crop_0000005.png,3,1
image_0001188_crop_0000006.png,1,1
image_0001188_crop_0000006.png,2,1
image_0001188_crop_0000008.png,1,1
image_0001188_crop_0000008.png,2,1
image_0001188_crop_0000010.png,1,1
image_0001188_crop_0000010.png,2,1
image_0001188_crop_0000011.png,1,1
image_0001188_crop_0000011.png,2,1
image_0001188_crop_0000014.png,1,1
image_0001188_crop_0000014.png,2,1
image_0001188_crop_0000014.png,3,1
image_0001188_crop_0000014.png,4,1
image_0001188_crop_0000014.png,5,1
image_0001188_crop_0000017.png,1,1
image_0001188_crop_0000017.png,2,1
image_0001188_crop_0000018.png,1,1
image_0001188_crop_0000018.png,2,1
image_0001189_crop_0000008.png,1,1
image_0001189_crop_0000008.png,2,1
image_0001189_crop_0000010.png,1,1
image_0001189_crop_0000010.png,2,1
image_0001191_crop_0000001.png,1,1
image_0001191_crop_0000001.png,2,1
image_0001193_crop_0000001.png,1,1
image_0001193_crop_0000001.png,2,1
image_0001193_crop_0000001.png,3,1
image_0001193_crop_0000001.png,4,1
image_0001193_crop_0000002.png,1,1
image_0001193_crop_0000002.png,2,1
image_0001193_crop_0000003.png,1,1
image_0001193_crop_0000003.png,2,1
image_0001193_crop_0000004.png,1,1
image_0001193_crop_0000004.png,2,1
image_0001193_crop_0000005.png,1,1
image_0001193_crop_0000005.png,2,1
image_0001193_crop_0000006.png,1,0
image_0001193_crop_0000006.png,2,0
image_0001194_crop_0000002.png,1,1
image_0001194_crop_0000002.png,2,1
image_0001194_crop_0000004.png,1,1
image_0001194_crop_0000004.png,2,1
image_0001194_crop_0000010.png,1,1
image_0001194_crop_0000010.png,2,1
image_0001195_crop_0000005.png,1,1
image_0001195_crop_0000005.png,2,1
image_0001195_crop_0000005.png,3,1
image_0001195_crop_0000005.png,4,1
image_0001195_crop_0000006.png,1,1
image_0001195_crop_0000006.png,2,1
image_0001195_crop_0000006.png,3,1
image_0001195_crop_0000009.png,1,0
image_0001195_crop_0000009.png,2,0
image_0001199_crop_0000001.png,1,0
image_0001199_crop_0000001.png,2,1
image_0001199_crop_0000001.png,3,1
image_0001199_crop_0000002.png,1,1
image_0001199_crop_0000002.png,2,1
image_0001199_crop_0000002.png,3,1
image_0001203_crop_0000005.png,1,0
image_0001203_crop_0000005.png,2,0
image_0001203_crop_0000007.png,1,0
image_0001203_crop_0000007.png,2,0
image_0001203_crop_0000009.png,1,0
image_0001203_crop_0000009.png,2,0
image_0001203_crop_0000011.png,1,0
image_0001203_crop_0000011.png,2,0
image_0001203_crop_0000012.png,1,0
image_0001203_crop_0000012.png,2,0
image_0001207_crop_0000002.png,1,1
image_0001207_crop_0000002.png,2,1
image_0001207_crop_0000002.png,3,1
image_0001207_crop_0000003.png,1,1
image_0001207_crop_0000003.png,2,1
image_0001210_crop_0000001.png,1,1
image_0001210_crop_0000001.png,2,1
image_0001211_crop_0000001.png,1,1
image_0001211_crop_0000001.png,2,1
image_0001211_crop_0000004.png,1,1
image_0001211_crop_0000004.png,2,1
image_0001211_crop_0000006.png,1,1
image_0001211_crop_0000006.png,2,1
image_0001214_crop_0000007.png,1,0
image_0001214_crop_0000007.png,2,0
image_0001214_crop_0000007.png,3,0
image_0001218_crop_0000002.png,1,1
image_0001218_crop_0000002.png,2,1
image_0001218_crop_0000002.png,3,1
image_0001218_crop_0000003.png,1,1
image_0001218_crop_0000003.png,2,1
image_0001218_crop_0000005.png,1,1
image_0001218_crop_0000005.png,2,1
image_0001218_crop_0000006.png,1,1
image_0001218_crop_0000006.png,2,1
image_0001218_crop_0000009.png,1,1
image_0001218_crop_0000009.png,2,1
image_0001218_crop_0000012.png,1,1
image_0001218_crop_0000012.png,2,1
image_0001218_crop_0000015.png,1,1
image_0001218_crop_0000015.png,2,1
image_0001218_crop_0000015.png,3,1
image_0001218_crop_0000017.png,1,0
image_0001218_crop_0000017.png,2,1
image_0001218_crop_0000018.png,1,1
image_0001218_crop_0000018.png,2,0
image_0001218_crop_0000019.png,1,0
image_0001218_crop_0000019.png,2,1
